NAME,FPL,layer,id_plane,anodedir,wireid,wirepos,wirez,tzero_offset,det,geo,ch
FDC0_3_1,13,3,14,Y,1,72.5,-10.42,0,28,13,33
FDC0_3_2,13,3,14,Y,2,67.5,-10.42,0,28,13,34
FDC0_3_3,13,3,14,Y,3,62.5,-10.42,0,28,13,35
FDC0_3_4,13,3,14,Y,4,57.5,-10.42,0,28,13,36
FDC0_3_5,13,3,14,Y,5,52.5,-10.42,0,28,13,37
FDC0_3_6,13,3,14,Y,6,47.5,-10.42,0,28,13,38
FDC0_3_7,13,3,14,Y,7,42.5,-10.42,0,28,13,39
FDC0_3_8,13,3,14,Y,8,37.5,-10.42,0,28,13,40
FDC0_3_9,13,3,14,Y,9,32.5,-10.42,0,28,13,41
FDC0_3_10,13,3,14,Y,10,27.5,-10.42,0,28,13,42
FDC0_3_11,13,3,14,Y,11,22.5,-10.42,0,28,13,43
FDC0_3_12,13,3,14,Y,12,17.5,-10.42,0,28,13,44
FDC0_3_13,13,3,14,Y,13,12.5,-10.42,0,28,13,45
FDC0_3_14,13,3,14,Y,14,7.5,-10.42,0,28,13,46
FDC0_3_15,13,3,14,Y,15,2.5,-10.42,0,28,13,47
FDC0_3_16,13,3,14,Y,16,-2.5,-10.42,0,28,13,48
FDC0_3_17,13,3,14,Y,17,-7.5,-10.42,0,28,13,49
FDC0_3_18,13,3,14,Y,18,-12.5,-10.42,0,28,13,50
FDC0_3_19,13,3,14,Y,19,-17.5,-10.42,0,28,13,51
FDC0_3_20,13,3,14,Y,20,-22.5,-10.42,0,28,13,52
FDC0_3_21,13,3,14,Y,21,-27.5,-10.42,0,28,13,53
FDC0_3_22,13,3,14,Y,22,-32.5,-10.42,0,28,13,54
FDC0_3_23,13,3,14,Y,23,-37.5,-10.42,0,28,13,55
FDC0_3_24,13,3,14,Y,24,-42.5,-10.42,0,28,13,56
FDC0_3_25,13,3,14,Y,25,-47.5,-10.42,0,28,13,57
FDC0_3_26,13,3,14,Y,26,-52.5,-10.42,0,28,13,58
FDC0_3_27,13,3,14,Y,27,-57.5,-10.42,0,28,13,59
FDC0_3_28,13,3,14,Y,28,-62.5,-10.42,0,28,13,60
FDC0_3_29,13,3,14,Y,29,-67.5,-10.42,0,28,13,61
FDC0_3_30,13,3,14,Y,30,-72.5,-10.42,0,28,13,62
FDC0_3_31,13,3,14,Y,31,-77.5,-10.42,0,28,13,63
FDC0_4_0,13,4,15,X,0,75,8.91,0,28,16,0
FDC0_4_1,13,4,15,X,1,70,8.91,0,28,16,1
FDC0_4_2,13,4,15,X,2,65,8.91,0,28,16,2
FDC0_4_3,13,4,15,X,3,60,8.91,0,28,16,3
FDC0_4_4,13,4,15,X,4,55,8.91,0,28,16,4
FDC0_4_5,13,4,15,X,5,50,8.91,0,28,16,5
FDC0_4_6,13,4,15,X,6,45,8.91,0,28,16,6
FDC0_4_7,13,4,15,X,7,40,8.91,0,28,16,7
FDC0_4_8,13,4,15,X,8,35,8.91,0,28,16,8
FDC0_4_9,13,4,15,X,9,30,8.91,0,28,16,9
FDC0_4_10,13,4,15,X,10,25,8.91,0,28,16,10
FDC0_4_11,13,4,15,X,11,20,8.91,0,28,16,11
FDC0_4_12,13,4,15,X,12,15,8.91,0,28,16,12
FDC0_4_13,13,4,15,X,13,10,8.91,0,28,16,13
FDC0_4_14,13,4,15,X,14,5,8.91,0,28,16,14
FDC0_4_15,13,4,15,X,15,0,8.91,0,28,16,15
FDC0_4_16,13,4,15,X,16,-5,8.91,0,28,16,16
FDC0_4_17,13,4,15,X,17,-10,8.91,0,28,16,17
FDC0_4_18,13,4,15,X,18,-15,8.91,0,28,16,18
FDC0_4_19,13,4,15,X,19,-20,8.91,0,28,16,19
FDC0_4_20,13,4,15,X,20,-25,8.91,0,28,16,20
FDC0_4_21,13,4,15,X,21,-30,8.91,0,28,16,21
FDC0_4_22,13,4,15,X,22,-35,8.91,0,28,16,22
FDC0_4_23,13,4,15,X,23,-40,8.91,0,28,16,23
FDC0_4_24,13,4,15,X,24,-45,8.91,0,28,16,24
FDC0_4_25,13,4,15,X,25,-50,8.91,0,28,16,25
FDC0_4_26,13,4,15,X,26,-55,8.91,0,28,16,26
FDC0_4_27,13,4,15,X,27,-60,8.91,0,28,16,27
FDC0_4_28,13,4,15,X,28,-65,8.91,0,28,16,28
FDC0_4_29,13,4,15,X,29,-70,8.91,0,28,16,29
FDC0_4_30,13,4,15,X,30,-75,8.91,0,28,16,30
FDC0_4_31,13,4,15,X,31,-80,8.91,0,28,16,31
FDC0_5_0,13,5,16,X,0,77.5,13.82,0,28,15,0
FDC0_5_1,13,5,16,X,1,72.5,13.82,0,28,15,1
FDC0_5_2,13,5,16,X,2,67.5,13.82,0,28,15,2
FDC0_5_3,13,5,16,X,3,62.5,13.82,0,28,15,3
FDC0_5_4,13,5,16,X,4,57.5,13.82,0,28,15,4
FDC0_5_5,13,5,16,X,5,52.5,13.82,0,28,15,5
FDC0_5_6,13,5,16,X,6,47.5,13.82,0,28,15,6
FDC0_5_7,13,5,16,X,7,42.5,13.82,0,28,15,7
FDC0_5_8,13,5,16,X,8,37.5,13.82,0,28,15,8
FDC0_5_9,13,5,16,X,9,32.5,13.82,0,28,15,9
FDC0_5_10,13,5,16,X,10,27.5,13.82,0,28,15,10
FDC0_5_11,13,5,16,X,11,22.5,13.82,0,28,15,11
FDC0_5_12,13,5,16,X,12,17.5,13.82,0,28,15,12
FDC0_5_13,13,5,16,X,13,12.5,13.82,0,28,15,13
FDC0_5_14,13,5,16,X,14,7.5,13.82,0,28,15,14
FDC0_5_15,13,5,16,X,15,2.5,13.82,0,28,15,15
FDC0_5_16,13,5,16,X,16,-2.5,13.82,0,28,15,16
FDC0_5_17,13,5,16,X,17,-7.5,13.82,0,28,15,17
FDC0_5_18,13,5,16,X,18,-12.5,13.82,0,28,15,18
FDC0_5_19,13,5,16,X,19,-17.5,13.82,0,28,15,19
FDC0_5_20,13,5,16,X,20,-22.5,13.82,0,28,15,20
FDC0_5_21,13,5,16,X,21,-27.5,13.82,0,28,15,21
FDC0_5_22,13,5,16,X,22,-32.5,13.82,0,28,15,22
FDC0_5_23,13,5,16,X,23,-37.5,13.82,0,28,15,23
FDC0_5_24,13,5,16,X,24,-42.5,13.82,0,28,15,24
FDC0_5_25,13,5,16,X,25,-47.5,13.82,0,28,15,25
FDC0_5_26,13,5,16,X,26,-52.5,13.82,0,28,15,26
FDC0_5_27,13,5,16,X,27,-57.5,13.82,0,28,15,27
FDC0_5_28,13,5,16,X,28,-62.5,13.82,0,28,15,28
FDC0_5_29,13,5,16,X,29,-67.5,13.82,0,28,15,29
FDC0_5_30,13,5,16,X,30,-72.5,13.82,0,28,15,30
FDC0_5_31,13,5,16,X,31,-77.5,13.82,0,28,15,31
FDC0_6_0,13,6,17,Y,0,75,21.18,0,28,14,0
FDC0_6_1,13,6,17,Y,1,70,21.18,0,28,14,1
FDC0_6_2,13,6,17,Y,2,65,21.18,0,28,14,2
FDC0_6_3,13,6,17,Y,3,60,21.18,0,28,14,3
FDC0_6_4,13,6,17,Y,4,55,21.18,0,28,14,4
FDC0_6_5,13,6,17,Y,5,50,21.18,0,28,14,5
FDC0_6_6,13,6,17,Y,6,45,21.18,0,28,14,6
FDC0_6_7,13,6,17,Y,7,40,21.18,0,28,14,7
FDC0_6_8,13,6,17,Y,8,35,21.18,0,28,14,8
FDC0_6_9,13,6,17,Y,9,30,21.18,0,28,14,9
FDC0_6_10,13,6,17,Y,10,25,21.18,0,28,14,10
FDC0_6_11,13,6,17,Y,11,20,21.18,0,28,14,11
FDC0_6_12,13,6,17,Y,12,15,21.18,0,28,14,12
FDC0_6_13,13,6,17,Y,13,10,21.18,0,28,14,13
FDC0_6_14,13,6,17,Y,14,5,21.18,0,28,14,14
FDC0_6_15,13,6,17,Y,15,0,21.18,0,28,14,15
FDC0_6_16,13,6,17,Y,16,-5,21.18,0,28,14,16
FDC0_6_17,13,6,17,Y,17,-10,21.18,0,28,14,17
FDC0_6_18,13,6,17,Y,18,-15,21.18,0,28,14,18
FDC0_6_19,13,6,17,Y,19,-20,21.18,0,28,14,19
FDC0_6_20,13,6,17,Y,20,-25,21.18,0,28,14,20
FDC0_6_21,13,6,17,Y,21,-30,21.18,0,28,14,21
FDC0_6_22,13,6,17,Y,22,-35,21.18,0,28,14,22
FDC0_6_23,13,6,17,Y,23,-40,21.18,0,28,14,23
FDC0_6_24,13,6,17,Y,24,-45,21.18,0,28,14,24
FDC0_6_25,13,6,17,Y,25,-50,21.18,0,28,14,25
FDC0_6_26,13,6,17,Y,26,-55,21.18,0,28,14,26
FDC0_6_27,13,6,17,Y,27,-60,21.18,0,28,14,27
FDC0_6_28,13,6,17,Y,28,-65,21.18,0,28,14,28
FDC0_6_29,13,6,17,Y,29,-70,21.18,0,28,14,29
FDC0_6_30,13,6,17,Y,30,-75,21.18,0,28,14,30
FDC0_6_31,13,6,17,Y,31,-80,21.18,0,28,14,31
FDC0_7_0,13,7,18,Y,0,77.5,26.09,0,28,13,0
FDC0_7_1,13,7,18,Y,1,72.5,26.09,0,28,13,1
FDC0_7_2,13,7,18,Y,2,67.5,26.09,0,28,13,2
FDC0_7_3,13,7,18,Y,3,62.5,26.09,0,28,13,3
FDC0_7_4,13,7,18,Y,4,57.5,26.09,0,28,13,4
FDC0_7_5,13,7,18,Y,5,52.5,26.09,0,28,13,5
FDC0_7_6,13,7,18,Y,6,47.5,26.09,0,28,13,6
FDC0_7_7,13,7,18,Y,7,42.5,26.09,0,28,13,7
FDC0_7_8,13,7,18,Y,8,37.5,26.09,0,28,13,8
FDC0_7_9,13,7,18,Y,9,32.5,26.09,0,28,13,9
FDC0_7_10,13,7,18,Y,10,27.5,26.09,0,28,13,10
FDC0_7_11,13,7,18,Y,11,22.5,26.09,0,28,13,11
FDC0_7_12,13,7,18,Y,12,17.5,26.09,0,28,13,12
FDC0_7_13,13,7,18,Y,13,12.5,26.09,0,28,13,13
FDC0_7_14,13,7,18,Y,14,7.5,26.09,0,28,13,14
FDC0_7_15,13,7,18,Y,15,2.5,26.09,0,28,13,15
FDC0_7_16,13,7,18,Y,16,-2.5,26.09,0,28,13,16
FDC0_7_17,13,7,18,Y,17,-7.5,26.09,0,28,13,17
FDC0_7_18,13,7,18,Y,18,-12.5,26.09,0,28,13,18
FDC0_7_19,13,7,18,Y,19,-17.5,26.09,0,28,13,19
FDC0_7_20,13,7,18,Y,20,-22.5,26.09,0,28,13,20
FDC0_7_21,13,7,18,Y,21,-27.5,26.09,0,28,13,21
FDC0_7_22,13,7,18,Y,22,-32.5,26.09,0,28,13,22
FDC0_7_23,13,7,18,Y,23,-37.5,26.09,0,28,13,23
FDC0_7_24,13,7,18,Y,24,-42.5,26.09,0,28,13,24
FDC0_7_25,13,7,18,Y,25,-47.5,26.09,0,28,13,25
FDC0_7_26,13,7,18,Y,26,-52.5,26.09,0,28,13,26
FDC0_7_27,13,7,18,Y,27,-57.5,26.09,0,28,13,27
FDC0_7_28,13,7,18,Y,28,-62.5,26.09,0,28,13,28
FDC0_7_29,13,7,18,Y,29,-67.5,26.09,0,28,13,29
FDC0_7_30,13,7,18,Y,30,-72.5,26.09,0,28,13,30
FDC0_7_31,13,7,18,Y,31,-77.5,26.09,0,28,13,31
