NAME,FPL,layer,id_plane,anodedir,wireid,wirepos,wirez,tzero_offset,det,geo,ch
FDC1_12_25,13,12,53,X,25,97.5,-55,0,29,8,105
FDC1_12_26,13,12,53,X,26,107.5,-55,0,29,8,106
FDC1_12_27,13,12,53,X,27,117.5,-55,0,29,8,107
FDC1_12_28,13,12,53,X,28,127.5,-55,0,29,8,108
FDC1_12_29,13,12,53,X,29,137.5,-55,0,29,8,109
FDC1_12_30,13,12,53,X,30,147.5,-55,0,29,8,110
FDC1_12_31,13,12,53,X,31,157.5,-55,0,29,8,111
FDC1_13_0,13,13,54,X,0,-157.5,-65,0,29,10,111
FDC1_13_1,13,13,54,X,1,-147.5,-65,0,29,10,110
FDC1_13_2,13,13,54,X,2,-137.5,-65,0,29,10,109
FDC1_13_3,13,13,54,X,3,-127.5,-65,0,29,10,108
FDC1_13_4,13,13,54,X,4,-117.5,-65,0,29,10,107
FDC1_13_5,13,13,54,X,5,-107.5,-65,0,29,10,106
FDC1_13_6,13,13,54,X,6,-97.5,-65,0,29,10,105
FDC1_13_7,13,13,54,X,7,-87.5,-65,0,29,10,104
FDC1_13_8,13,13,54,X,8,-77.5,-65,0,29,10,103
FDC1_13_9,13,13,54,X,9,-67.5,-65,0,29,10,102
FDC1_13_10,13,13,54,X,10,-57.5,-65,0,29,10,101
FDC1_13_11,13,13,54,X,11,-47.5,-65,0,29,10,100
FDC1_13_12,13,13,54,X,12,-37.5,-65,0,29,10,99
FDC1_13_13,13,13,54,X,13,-27.5,-65,0,29,10,98
FDC1_13_14,13,13,54,X,14,-17.5,-65,0,29,10,97
FDC1_13_15,13,13,54,X,15,-7.5,-65,0,29,10,96
FDC1_13_16,13,13,54,X,16,2.5,-65,0,29,12,111
FDC1_13_17,13,13,54,X,17,12.5,-65,0,29,12,110
FDC1_13_18,13,13,54,X,18,22.5,-65,0,29,12,109
FDC1_13_19,13,13,54,X,19,32.5,-65,0,29,12,108
FDC1_13_20,13,13,54,X,20,42.5,-65,0,29,12,107
FDC1_13_21,13,13,54,X,21,52.5,-65,0,29,12,106
FDC1_13_22,13,13,54,X,22,62.5,-65,0,29,12,105
FDC1_13_23,13,13,54,X,23,72.5,-65,0,29,12,104
FDC1_13_24,13,13,54,X,24,82.5,-65,0,29,12,103
FDC1_13_25,13,13,54,X,25,92.5,-65,0,29,12,102
FDC1_13_26,13,13,54,X,26,102.5,-65,0,29,12,101
FDC1_13_27,13,13,54,X,27,112.5,-65,0,29,12,100
FDC1_13_28,13,13,54,X,28,122.5,-65,0,29,12,99
FDC1_13_29,13,13,54,X,29,132.5,-65,0,29,12,98
FDC1_13_30,13,13,54,X,30,142.5,-65,0,29,12,97
FDC1_13_31,13,13,54,X,31,152.5,-65,0,29,12,96
FDC1_14_0,13,14,55,X,0,0,0,0,29,6,112
FDC1_14_1,13,14,55,X,1,0,0,0,29,8,112
FDC1_14_2,13,14,55,X,2,0,0,0,29,10,112
FDC1_14_3,13,14,55,X,3,0,0,0,29,12,112
